a2a3 node 2243, Score 20, alpha -30000, beta 20
	g7g5 node 2243, Score -20, alpha -20, beta 30000
a2a3 node 2245, Score 20, alpha -30000, beta 20
	h7h6 node 2245, Score -20, alpha -20, beta 30000
a2a3 node 2247, Score 20, alpha -30000, beta 20
	h7h5 node 2247, Score -20, alpha -20, beta 30000
a2a3 node 2249, Score 5, alpha -30000, beta 20
a2a4 node 2250, Score 5, alpha 5, beta 20
b2b3 node 2251, Score 5, alpha 5, beta 20
b2b4 node 2252, Score 5, alpha 5, beta 20
c2c3 node 2253, Score 10, alpha 5, beta 20
c2c4 node 2255, Score 10, alpha 10, beta 20
f2f3 node 2256, Score 10, alpha 10, beta 20
f2f4 node 2257, Score 20, alpha 10, beta 20
	b8d7 node 2257, Score -20, alpha -20, beta 30000
a2a3 node 2261, Score 0, alpha -30000, beta 20
a2a4 node 2262, Score 0, alpha 0, beta 20
b2b3 node 2263, Score 0, alpha 0, beta 20
b2b4 node 2264, Score 0, alpha 0, beta 20
c2c3 node 2267, Score 5, alpha 0, beta 20
c2c4 node 2269, Score 5, alpha 5, beta 20
f2f3 node 2270, Score 5, alpha 5, beta 20
f2f4 node 2273, Score 15, alpha 5, beta 20
g2g3 node 2274, Score 15, alpha 15, beta 20
g2g4 node 2275, Score 15, alpha 15, beta 20
h2h3 node 2276, Score 15, alpha 15, beta 20
h2h4 node 2277, Score 15, alpha 15, beta 20
b1a3 node 2278, Score 15, alpha 15, beta 20
b1c3 node 2281, Score 20, alpha 15, beta 20
	b8c6 node 2281, Score -20, alpha -20, beta 30000
a2a3 node 2283, Score 10, alpha -30000, beta 20
a2a4 node 2284, Score 10, alpha 10, beta 20
b2b3 node 2285, Score 10, alpha 10, beta 20
b2b4 node 2286, Score 10, alpha 10, beta 20
c2c3 node 2287, Score 15, alpha 10, beta 20
c2c4 node 2289, Score 15, alpha 15, beta 20
f2f3 node 2290, Score 15, alpha 15, beta 20
f2f4 node 2291, Score 20, alpha 15, beta 20
	b8a6 node 2291, Score -20, alpha -20, beta 30000
a2a3 node 2293, Score 10, alpha -30000, beta 20
a2a4 node 2294, Score 10, alpha 10, beta 20
b2b3 node 2295, Score 10, alpha 10, beta 20
b2b4 node 2296, Score 10, alpha 10, beta 20
c2c3 node 2297, Score 15, alpha 10, beta 20
c2c4 node 2301, Score 15, alpha 15, beta 20
f2f3 node 2302, Score 15, alpha 15, beta 20
f2f4 node 2303, Score 20, alpha 15, beta 20
	g8h6 node 2303, Score -20, alpha -20, beta 30000
a2a3 node 2305, Score 0, alpha -30000, beta 20
a2a4 node 2306, Score 0, alpha 0, beta 20
b2b3 node 2307, Score 0, alpha 0, beta 20
b2b4 node 2308, Score 0, alpha 0, beta 20
c2c3 node 2309, Score 5, alpha 0, beta 20
c2c4 node 2311, Score 5, alpha 5, beta 20
f2f3 node 2312, Score 5, alpha 5, beta 20
f2f4 node 2313, Score 15, alpha 5, beta 20
g2g3 node 2314, Score 15, alpha 15, beta 20
g2g4 node 2315, Score 15, alpha 15, beta 20
h2h3 node 2316, Score 15, alpha 15, beta 20
h2h4 node 2317, Score 15, alpha 15, beta 20
b1a3 node 2318, Score 15, alpha 15, beta 20
b1c3 node 2319, Score 20, alpha 15, beta 20
	g8f6 node 2319, Score -20, alpha -20, beta 30000
a2a3 node 2321, Score 0, alpha -30000, beta 20
a2a4 node 2322, Score 0, alpha 0, beta 20
b2b3 node 2323, Score 0, alpha 0, beta 20
b2b4 node 2324, Score 0, alpha 0, beta 20
c2c3 node 2325, Score 5, alpha 0, beta 20
c2c4 node 2327, Score 5, alpha 5, beta 20
f2f3 node 2328, Score 5, alpha 5, beta 20
f2f4 node 2329, Score 15, alpha 5, beta 20
g2g3 node 2330, Score 15, alpha 15, beta 20
g2g4 node 2331, Score 15, alpha 15, beta 20
h2h3 node 2332, Score 15, alpha 15, beta 20
h2h4 node 2333, Score 15, alpha 15, beta 20
b1a3 node 2334, Score 15, alpha 15, beta 20
b1c3 node 2335, Score 20, alpha 15, beta 20
	c8d7 node 2335, Score -20, alpha -20, beta 30000
a2a3 node 2337, Score 20, alpha -30000, beta 20
	a7a6 node 2337, Score -20, alpha -20, beta 30000
a2a3 node 2341, Score -5, alpha -30000, beta 20
a2a4 node 2342, Score -5, alpha -5, beta 20
b2b3 node 2343, Score -5, alpha -5, beta 20
b2b4 node 2344, Score -5, alpha -5, beta 20
c2c3 node 2347, Score 0, alpha -5, beta 20
c2c4 node 2356, Score 0, alpha 0, beta 20
f2f3 node 2357, Score 0, alpha 0, beta 20
f2f4 node 2360, Score 10, alpha 0, beta 20
g2g3 node 2361, Score 10, alpha 10, beta 20
g2g4 node 2362, Score 10, alpha 10, beta 20
h2h3 node 2363, Score 10, alpha 10, beta 20
h2h4 node 2364, Score 10, alpha 10, beta 20
b1a3 node 2365, Score 10, alpha 10, beta 20
b1c3 node 2368, Score 20, alpha 10, beta 20
	c8f5 node 2368, Score -20, alpha -20, beta 30000
a2a3 node 2372, Score 0, alpha -30000, beta 20
a2a4 node 2373, Score 0, alpha 0, beta 20
b2b3 node 2374, Score 0, alpha 0, beta 20
b2b4 node 2375, Score 0, alpha 0, beta 20
c2c3 node 2378, Score 5, alpha 0, beta 20
c2c4 node 2380, Score 5, alpha 5, beta 20
f2f3 node 2381, Score 5, alpha 5, beta 20
f2f4 node 2384, Score 15, alpha 5, beta 20
g2g3 node 2385, Score 15, alpha 15, beta 20
h2h3 node 2386, Score 15, alpha 15, beta 20
h2h4 node 2387, Score 15, alpha 15, beta 20
b1a3 node 2388, Score 15, alpha 15, beta 20
b1c3 node 2391, Score 20, alpha 15, beta 20
	c8g4 node 2391, Score -20, alpha -20, beta 30000
a2a3 node 2395, Score 10, alpha -30000, beta 20
a2a4 node 2396, Score 10, alpha 10, beta 20
b2b3 node 2397, Score 10, alpha 10, beta 20
b2b4 node 2398, Score 10, alpha 10, beta 20
c2c3 node 2401, Score 15, alpha 10, beta 20
c2c4 node 2408, Score 20, alpha 15, beta 20
	c8h3 node 2408, Score -20, alpha -20, beta 30000
a2a3 node 2410, Score 20, alpha -30000, beta 20
	d8d7 node 2410, Score -20, alpha -20, beta 30000
a2a3 node 2416, Score 15, alpha -30000, beta 20
a2a4 node 2417, Score 15, alpha 15, beta 20
b2b3 node 2418, Score 15, alpha 15, beta 20
b2b4 node 2419, Score 15, alpha 15, beta 20
c2c3 node 2422, Score 20, alpha 15, beta 20
	d8d6 node 2422, Score -20, alpha -20, beta 30000
a2a3 node 2424, Score 20, alpha -30000, beta 20
	e8d7 node 2424, Score -20, alpha -20, beta 30000
Store pv move c8e6 at 65534
		c1e3 node 2424, Score 20, alpha -30000, beta 30000
b2b3 node 2427, Score 20, alpha 20, beta 30000
b2b4 node 2428, Score 20, alpha 20, beta 30000
c2c3 node 2429, Score 20, alpha 20, beta 30000
c2c4 node 2430, Score 20, alpha 20, beta 30000
e2e3 node 2431, Score 20, alpha 20, beta 30000
e2e4 node 2435, Score 20, alpha 20, beta 30000
f2f3 node 2436, Score 20, alpha 20, beta 30000
f2f4 node 2437, Score 20, alpha 20, beta 30000
g2g3 node 2438, Score 20, alpha 20, beta 30000
g2g4 node 2439, Score 20, alpha 20, beta 30000
h2h3 node 2440, Score 20, alpha 20, beta 30000
h2h4 node 2441, Score 20, alpha 20, beta 30000
a4a5 node 2442, Score 20, alpha 20, beta 30000
b1a3 node 2443, Score 20, alpha 20, beta 30000
b1c3 node 2444, Score 20, alpha 20, beta 30000
b1d2 node 2445, Score 20, alpha 20, beta 30000
g1f3 node 2446, Score 20, alpha 20, beta 30000
g1h3 node 2447, Score 20, alpha 20, beta 30000
c1d2 node 2448, Score 20, alpha 20, beta 30000
c1e3 node 2449, Score 20, alpha 20, beta 30000
c1f4 node 2450, Score 20, alpha 20, beta 30000
c1g5 node 2451, Score 20, alpha 20, beta 30000
c1h6 node 2452, Score 20, alpha 20, beta 30000
a1a2 node 2453, Score 20, alpha 20, beta 30000
a1a3 node 2454, Score 20, alpha 20, beta 30000
d1d2 node 2455, Score 20, alpha 20, beta 30000
d1d3 node 2456, Score 20, alpha 20, beta 30000
e1d2 node 2457, Score 20, alpha 20, beta 30000
	a7a6 node 2457, Score -20, alpha -30000, beta -20
		a2a4 node 2457, Score 20, alpha 20, beta 30000
a2a3 node 2460, Score 20, alpha 20, beta 30000
a2a4 node 2461, Score 20, alpha 20, beta 30000
c2c3 node 2462, Score 20, alpha 20, beta 30000
c2c4 node 2463, Score 20, alpha 20, beta 30000
e2e3 node 2464, Score 20, alpha 20, beta 30000
e2e4 node 2468, Score 20, alpha 20, beta 30000
f2f3 node 2469, Score 20, alpha 20, beta 30000
f2f4 node 2470, Score 20, alpha 20, beta 30000
g2g3 node 2471, Score 20, alpha 20, beta 30000
g2g4 node 2472, Score 20, alpha 20, beta 30000
h2h3 node 2473, Score 20, alpha 20, beta 30000
h2h4 node 2474, Score 20, alpha 20, beta 30000
b3b4 node 2475, Score 20, alpha 20, beta 30000
b1a3 node 2476, Score 20, alpha 20, beta 30000
b1c3 node 2477, Score 20, alpha 20, beta 30000
b1d2 node 2478, Score 20, alpha 20, beta 30000
g1f3 node 2479, Score 20, alpha 20, beta 30000
g1h3 node 2480, Score 20, alpha 20, beta 30000
c1d2 node 2481, Score 20, alpha 20, beta 30000
c1e3 node 2482, Score 20, alpha 20, beta 30000
c1f4 node 2483, Score 20, alpha 20, beta 30000
c1g5 node 2484, Score 20, alpha 20, beta 30000
c1h6 node 2485, Score 20, alpha 20, beta 30000
c1b2 node 2486, Score 20, alpha 20, beta 30000
c1a3 node 2487, Score 20, alpha 20, beta 30000
d1d2 node 2488, Score 20, alpha 20, beta 30000
d1d3 node 2489, Score 20, alpha 20, beta 30000
e1d2 node 2490, Score 20, alpha 20, beta 30000
	a7a6 node 2490, Score -20, alpha -30000, beta -20
		b2b3 node 2490, Score 20, alpha 20, beta 30000
a2a3 node 2493, Score 20, alpha 20, beta 30000
a2a4 node 2494, Score 20, alpha 20, beta 30000
c2c3 node 2495, Score 20, alpha 20, beta 30000
c2c4 node 2496, Score 20, alpha 20, beta 30000
e2e3 node 2497, Score 20, alpha 20, beta 30000
e2e4 node 2501, Score 20, alpha 20, beta 30000
f2f3 node 2502, Score 20, alpha 20, beta 30000
f2f4 node 2503, Score 20, alpha 20, beta 30000
g2g3 node 2504, Score 20, alpha 20, beta 30000
g2g4 node 2505, Score 20, alpha 20, beta 30000
h2h3 node 2506, Score 20, alpha 20, beta 30000
h2h4 node 2507, Score 20, alpha 20, beta 30000
b4b5 node 2508, Score 20, alpha 20, beta 30000
b1a3 node 2509, Score 20, alpha 20, beta 30000
b1c3 node 2510, Score 20, alpha 20, beta 30000
b1d2 node 2511, Score 20, alpha 20, beta 30000
g1f3 node 2512, Score 20, alpha 20, beta 30000
g1h3 node 2513, Score 20, alpha 20, beta 30000
c1d2 node 2514, Score 20, alpha 20, beta 30000
c1e3 node 2515, Score 20, alpha 20, beta 30000
c1f4 node 2516, Score 20, alpha 20, beta 30000
c1g5 node 2517, Score 20, alpha 20, beta 30000
c1h6 node 2518, Score 20, alpha 20, beta 30000
c1b2 node 2519, Score 20, alpha 20, beta 30000
c1a3 node 2520, Score 20, alpha 20, beta 30000
d1d2 node 2521, Score 20, alpha 20, beta 30000
d1d3 node 2522, Score 20, alpha 20, beta 30000
e1d2 node 2523, Score 20, alpha 20, beta 30000
	a7a6 node 2523, Score -20, alpha -30000, beta -20
		b2b4 node 2523, Score 20, alpha 20, beta 30000
a2a3 node 2526, Score 20, alpha 20, beta 30000
a2a4 node 2527, Score 20, alpha 20, beta 30000
b2b3 node 2528, Score 20, alpha 20, beta 30000
b2b4 node 2529, Score 20, alpha 20, beta 30000
e2e3 node 2530, Score 20, alpha 20, beta 30000
e2e4 node 2534, Score 20, alpha 20, beta 30000
f2f3 node 2535, Score 20, alpha 20, beta 30000
f2f4 node 2536, Score 20, alpha 20, beta 30000
g2g3 node 2537, Score 20, alpha 20, beta 30000
g2g4 node 2538, Score 20, alpha 20, beta 30000
h2h3 node 2539, Score 20, alpha 20, beta 30000
h2h4 node 2540, Score 20, alpha 20, beta 30000
c3c4 node 2541, Score 20, alpha 20, beta 30000
b1a3 node 2542, Score 20, alpha 20, beta 30000
b1d2 node 2543, Score 20, alpha 20, beta 30000
g1f3 node 2544, Score 25, alpha 20, beta 30000
g1h3 node 2545, Score 25, alpha 25, beta 30000
c1d2 node 2546, Score 25, alpha 25, beta 30000
c1e3 node 2547, Score 30, alpha 25, beta 30000
c1f4 node 2548, Score 30, alpha 30, beta 30000
c1g5 node 2549, Score 30, alpha 30, beta 30000
c1h6 node 2550, Score 30, alpha 30, beta 30000
d1d2 node 2551, Score 30, alpha 30, beta 30000
d1d3 node 2552, Score 30, alpha 30, beta 30000
d1c2 node 2553, Score 30, alpha 30, beta 30000
d1b3 node 2554, Score 30, alpha 30, beta 30000
d1a4 node 2555, Score 30, alpha 30, beta 30000
e1d2 node 2556, Score 30, alpha 30, beta 30000
Store pv move c1e3 at 65534
	a7a6 node 2556, Score -30, alpha -30000, beta -20
a2a3 node 2558, Score 20, alpha 20, beta 30
a2a4 node 2559, Score 20, alpha 20, beta 30
b2b3 node 2560, Score 20, alpha 20, beta 30
b2b4 node 2561, Score 20, alpha 20, beta 30
e2e3 node 2562, Score 25, alpha 20, beta 30
e2e4 node 2564, Score 25, alpha 25, beta 30
f2f3 node 2565, Score 25, alpha 25, beta 30
f2f4 node 2566, Score 25, alpha 25, beta 30
g2g3 node 2567, Score 25, alpha 25, beta 30
g2g4 node 2568, Score 25, alpha 25, beta 30
h2h3 node 2569, Score 25, alpha 25, beta 30
h2h4 node 2570, Score 25, alpha 25, beta 30
c3c4 node 2571, Score 25, alpha 25, beta 30
b1a3 node 2572, Score 25, alpha 25, beta 30
b1d2 node 2573, Score 25, alpha 25, beta 30
g1f3 node 2574, Score 30, alpha 25, beta 30
	a7a5 node 2574, Score -30, alpha -30, beta -20
a2a3 node 2576, Score 20, alpha 20, beta 30
a2a4 node 2577, Score 20, alpha 20, beta 30
b2b3 node 2578, Score 20, alpha 20, beta 30
b2b4 node 2579, Score 20, alpha 20, beta 30
e2e3 node 2580, Score 25, alpha 20, beta 30
e2e4 node 2582, Score 25, alpha 25, beta 30
f2f3 node 2583, Score 25, alpha 25, beta 30
f2f4 node 2584, Score 25, alpha 25, beta 30
g2g3 node 2585, Score 25, alpha 25, beta 30
g2g4 node 2586, Score 25, alpha 25, beta 30
h2h3 node 2587, Score 25, alpha 25, beta 30
h2h4 node 2588, Score 25, alpha 25, beta 30
c3c4 node 2589, Score 25, alpha 25, beta 30
b1a3 node 2590, Score 25, alpha 25, beta 30
b1d2 node 2591, Score 25, alpha 25, beta 30
g1f3 node 2592, Score 30, alpha 25, beta 30
	b7b6 node 2592, Score -30, alpha -30, beta -20
a2a3 node 2594, Score 20, alpha 20, beta 30
a2a4 node 2595, Score 20, alpha 20, beta 30
b2b3 node 2596, Score 20, alpha 20, beta 30
b2b4 node 2597, Score 20, alpha 20, beta 30
e2e3 node 2598, Score 25, alpha 20, beta 30
e2e4 node 2601, Score 30, alpha 25, beta 30
	b7b5 node 2601, Score -30, alpha -30, beta -20
a2a3 node 2603, Score 20, alpha 20, beta 30
a2a4 node 2604, Score 20, alpha 20, beta 30
b2b3 node 2605, Score 20, alpha 20, beta 30
b2b4 node 2606, Score 20, alpha 20, beta 30
e2e3 node 2607, Score 20, alpha 20, beta 30
e2e4 node 2609, Score 20, alpha 20, beta 30
f2f3 node 2610, Score 20, alpha 20, beta 30
f2f4 node 2611, Score 20, alpha 20, beta 30
g2g3 node 2612, Score 20, alpha 20, beta 30
g2g4 node 2613, Score 20, alpha 20, beta 30
h2h3 node 2614, Score 20, alpha 20, beta 30
h2h4 node 2615, Score 20, alpha 20, beta 30
c3c4 node 2616, Score 20, alpha 20, beta 30
b1a3 node 2617, Score 20, alpha 20, beta 30
b1d2 node 2618, Score 20, alpha 20, beta 30
g1f3 node 2619, Score 20, alpha 20, beta 30
g1h3 node 2620, Score 20, alpha 20, beta 30
c1d2 node 2621, Score 20, alpha 20, beta 30
c1e3 node 2622, Score 25, alpha 20, beta 30
c1f4 node 2623, Score 25, alpha 25, beta 30
c1g5 node 2624, Score 25, alpha 25, beta 30
c1h6 node 2625, Score 25, alpha 25, beta 30
d1d2 node 2626, Score 25, alpha 25, beta 30
d1d3 node 2627, Score 25, alpha 25, beta 30
d1c2 node 2628, Score 25, alpha 25, beta 30
d1b3 node 2629, Score 25, alpha 25, beta 30
d1a4 node 2630, Score 25, alpha 25, beta 30
e1d2 node 2631, Score 25, alpha 25, beta 30
Store pv move c1e3 at 65534
	c7c6 node 2631, Score -25, alpha -30, beta -20
a2a3 node 2633, Score 20, alpha 20, beta 25
a2a4 node 2634, Score 20, alpha 20, beta 25
b2b3 node 2635, Score 20, alpha 20, beta 25
b2b4 node 2636, Score 20, alpha 20, beta 25
e2e3 node 2637, Score 20, alpha 20, beta 25
e2e4 node 2638, Score 20, alpha 20, beta 25
f2f3 node 2639, Score 20, alpha 20, beta 25
f2f4 node 2640, Score 20, alpha 20, beta 25
g2g3 node 2641, Score 20, alpha 20, beta 25
g2g4 node 2642, Score 20, alpha 20, beta 25
h2h3 node 2643, Score 20, alpha 20, beta 25
h2h4 node 2644, Score 20, alpha 20, beta 25
c3c4 node 2645, Score 20, alpha 20, beta 25
d4c5 node 2646, Score 25, alpha 20, beta 25
	c7c5 node 2646, Score -25, alpha -25, beta -20
a2a3 node 2648, Score 20, alpha 20, beta 25
a2a4 node 2649, Score 20, alpha 20, beta 25
b2b3 node 2650, Score 20, alpha 20, beta 25
b2b4 node 2651, Score 20, alpha 20, beta 25
e2e3 node 2652, Score 20, alpha 20, beta 25
e2e4 node 2653, Score 20, alpha 20, beta 25
f2f3 node 2654, Score 20, alpha 20, beta 25
f2f4 node 2655, Score 20, alpha 20, beta 25
g2g3 node 2656, Score 20, alpha 20, beta 25
g2g4 node 2657, Score 20, alpha 20, beta 25
h2h3 node 2658, Score 20, alpha 20, beta 25
h2h4 node 2659, Score 20, alpha 20, beta 25
c3c4 node 2660, Score 20, alpha 20, beta 25
b1a3 node 2661, Score 20, alpha 20, beta 25
b1d2 node 2662, Score 20, alpha 20, beta 25
g1f3 node 2663, Score 20, alpha 20, beta 25
g1h3 node 2664, Score 20, alpha 20, beta 25
c1d2 node 2665, Score 20, alpha 20, beta 25
c1e3 node 2666, Score 20, alpha 20, beta 25
c1f4 node 2667, Score 20, alpha 20, beta 25
c1g5 node 2668, Score 20, alpha 20, beta 25
c1h6 node 2669, Score 20, alpha 20, beta 25
d1d2 node 2670, Score 20, alpha 20, beta 25
d1d3 node 2671, Score 20, alpha 20, beta 25
d1c2 node 2672, Score 20, alpha 20, beta 25
d1b3 node 2673, Score 20, alpha 20, beta 25
d1a4 node 2674, Score 20, alpha 20, beta 25
e1d2 node 2675, Score 20, alpha 20, beta 25
	e7e6 node 2675, Score -20, alpha -25, beta -20
		c2c3 node 2675, Score 20, alpha 20, beta 30000
a2a3 node 2678, Score 20, alpha 20, beta 30000
a2a4 node 2679, Score 20, alpha 20, beta 30000
b2b3 node 2680, Score 20, alpha 20, beta 30000
b2b4 node 2681, Score 20, alpha 20, beta 30000
e2e3 node 2682, Score 20, alpha 20, beta 30000
e2e4 node 2683, Score 20, alpha 20, beta 30000
f2f3 node 2684, Score 20, alpha 20, beta 30000
f2f4 node 2685, Score 20, alpha 20, beta 30000
g2g3 node 2686, Score 20, alpha 20, beta 30000
g2g4 node 2687, Score 20, alpha 20, beta 30000
h2h3 node 2688, Score 20, alpha 20, beta 30000
h2h4 node 2689, Score 20, alpha 20, beta 30000
d4d5 node 2690, Score 20, alpha 20, beta 30000
b1a3 node 2691, Score 20, alpha 20, beta 30000
b1c3 node 2692, Score 20, alpha 20, beta 30000
b1d2 node 2693, Score 20, alpha 20, beta 30000
g1f3 node 2694, Score 20, alpha 20, beta 30000
g1h3 node 2695, Score 20, alpha 20, beta 30000
c1d2 node 2696, Score 20, alpha 20, beta 30000
c1e3 node 2697, Score 20, alpha 20, beta 30000
c1f4 node 2698, Score 20, alpha 20, beta 30000
c1g5 node 2699, Score 20, alpha 20, beta 30000
c1h6 node 2700, Score 20, alpha 20, beta 30000
d1d2 node 2701, Score 20, alpha 20, beta 30000
d1d3 node 2702, Score 20, alpha 20, beta 30000
d1c2 node 2703, Score 20, alpha 20, beta 30000
d1b3 node 2704, Score 20, alpha 20, beta 30000
d1a4 node 2705, Score 20, alpha 20, beta 30000
e1d2 node 2706, Score 20, alpha 20, beta 30000
	d5c4 node 2706, Score -20, alpha -30000, beta -20
		c2c4 node 2706, Score 20, alpha 20, beta 30000
a2a3 node 2709, Score 20, alpha 20, beta 30000
a2a4 node 2710, Score 20, alpha 20, beta 30000
b2b3 node 2711, Score 20, alpha 20, beta 30000
b2b4 node 2712, Score 20, alpha 20, beta 30000
c2c3 node 2713, Score 20, alpha 20, beta 30000
c2c4 node 2718, Score 30, alpha 20, beta 30000
f2f3 node 2719, Score 30, alpha 30, beta 30000
f2f4 node 2720, Score 30, alpha 30, beta 30000
g2g3 node 2721, Score 30, alpha 30, beta 30000
g2g4 node 2722, Score 30, alpha 30, beta 30000
h2h3 node 2723, Score 30, alpha 30, beta 30000
h2h4 node 2724, Score 30, alpha 30, beta 30000
e3e4 node 2728, Score 30, alpha 30, beta 30000
b1a3 node 2729, Score 30, alpha 30, beta 30000
b1c3 node 2730, Score 40, alpha 30, beta 30000
b1d2 node 2731, Score 40, alpha 40, beta 30000
g1e2 node 2732, Score 40, alpha 40, beta 30000
g1f3 node 2733, Score 40, alpha 40, beta 30000
g1h3 node 2734, Score 40, alpha 40, beta 30000
c1d2 node 2735, Score 40, alpha 40, beta 30000
f1e2 node 2736, Score 40, alpha 40, beta 30000
f1d3 node 2737, Score 45, alpha 40, beta 30000
f1c4 node 2738, Score 45, alpha 45, beta 30000
f1b5 node 2739, Score 45, alpha 45, beta 30000
f1a6 node 2741, Score 45, alpha 45, beta 30000
d1d2 node 2742, Score 45, alpha 45, beta 30000
d1d3 node 2743, Score 45, alpha 45, beta 30000
d1e2 node 2744, Score 45, alpha 45, beta 30000
d1f3 node 2745, Score 45, alpha 45, beta 30000
d1g4 node 2746, Score 45, alpha 45, beta 30000
d1h5 node 2747, Score 45, alpha 45, beta 30000
e1e2 node 2748, Score 45, alpha 45, beta 30000
e1d2 node 2749, Score 45, alpha 45, beta 30000
Store pv move f1d3 at 65534
	a7a6 node 2749, Score -45, alpha -30000, beta -20
a2a3 node 2751, Score 20, alpha 20, beta 45
a2a4 node 2752, Score 20, alpha 20, beta 45
b2b3 node 2753, Score 20, alpha 20, beta 45
b2b4 node 2754, Score 20, alpha 20, beta 45
c2c3 node 2755, Score 25, alpha 20, beta 45
c2c4 node 2760, Score 35, alpha 25, beta 45
f2f3 node 2761, Score 35, alpha 35, beta 45
f2f4 node 2762, Score 35, alpha 35, beta 45
g2g3 node 2763, Score 35, alpha 35, beta 45
g2g4 node 2764, Score 35, alpha 35, beta 45
h2h3 node 2765, Score 35, alpha 35, beta 45
h2h4 node 2766, Score 35, alpha 35, beta 45
e3e4 node 2768, Score 35, alpha 35, beta 45
b1a3 node 2769, Score 35, alpha 35, beta 45
b1c3 node 2770, Score 45, alpha 35, beta 45
	a7a5 node 2770, Score -45, alpha -45, beta -20
a2a3 node 2772, Score 20, alpha 20, beta 45
a2a4 node 2773, Score 20, alpha 20, beta 45
b2b3 node 2774, Score 20, alpha 20, beta 45
b2b4 node 2775, Score 20, alpha 20, beta 45
c2c3 node 2776, Score 25, alpha 20, beta 45
c2c4 node 2781, Score 35, alpha 25, beta 45
f2f3 node 2782, Score 35, alpha 35, beta 45
f2f4 node 2783, Score 35, alpha 35, beta 45
g2g3 node 2784, Score 35, alpha 35, beta 45
g2g4 node 2785, Score 35, alpha 35, beta 45
h2h3 node 2786, Score 35, alpha 35, beta 45
h2h4 node 2787, Score 35, alpha 35, beta 45
e3e4 node 2789, Score 35, alpha 35, beta 45
b1a3 node 2790, Score 35, alpha 35, beta 45
b1c3 node 2791, Score 45, alpha 35, beta 45
	b7b6 node 2791, Score -45, alpha -45, beta -20
a2a3 node 2793, Score 20, alpha 20, beta 45
a2a4 node 2794, Score 20, alpha 20, beta 45
b2b3 node 2795, Score 20, alpha 20, beta 45
b2b4 node 2796, Score 20, alpha 20, beta 45
c2c3 node 2797, Score 25, alpha 20, beta 45
c2c4 node 2801, Score 25, alpha 25, beta 45
f2f3 node 2802, Score 25, alpha 25, beta 45
f2f4 node 2803, Score 35, alpha 25, beta 45
g2g3 node 2804, Score 35, alpha 35, beta 45
g2g4 node 2805, Score 35, alpha 35, beta 45
h2h3 node 2806, Score 35, alpha 35, beta 45
h2h4 node 2807, Score 35, alpha 35, beta 45
e3e4 node 2810, Score 40, alpha 35, beta 45
b1a3 node 2811, Score 40, alpha 40, beta 45
b1c3 node 2812, Score 45, alpha 40, beta 45
	b7b5 node 2812, Score -45, alpha -45, beta -20
a2a3 node 2814, Score 20, alpha 20, beta 45
a2a4 node 2815, Score 20, alpha 20, beta 45
b2b3 node 2816, Score 20, alpha 20, beta 45
b2b4 node 2817, Score 20, alpha 20, beta 45
c2c3 node 2818, Score 20, alpha 20, beta 45
